x,y,z,Bx,By,Bz,magnitude
44.8,-12.5,35.0,0.3015058049637121,-0.09206996143301782,-0.2534166825446477,0.4044782357766956
40.8,-12.5,35.0,0.29988748379752755,-0.10210355710579683,-0.31005797584360034,0.4432759723877437
36.8,-12.5,35.0,0.28920656409375456,-0.1119753208030686,-0.3691267642260316,0.48211355223831387
32.8,-12.5,35.0,0.2720523596836461,-0.12039059494489013,-0.4257680797558157,0.5194081627194351
28.8,-12.5,35.0,0.24971952741998005,-0.1265402184572688,-0.4744796209216829,0.5509112269068904
24.8,-12.5,35.0,0.21994241745414125,-0.13139518444926088,-0.5225438421427235,0.5819720168988425
20.8,-12.5,35.0,0.18725232882071965,-0.13819213692993373,-0.559117970022668,0.6056182013119434
16.8,-12.5,35.0,0.1508401005292185,-0.14304710305399218,-0.59116079499004,0.6266468663873301
12.8,-12.5,35.0,0.11232405335715823,-0.14515092172511726,-0.6157593305471432,0.6425301831012289
8.8,-12.5,35.0,0.07154235463328792,-0.1466074115805465,-0.6321044117023085,0.6528154631519878
4.8,-12.5,35.0,0.032217143154289724,-0.14919672689164543,-0.6414906965205761,0.6593996673874336
0.8,-12.5,35.0,-0.009859217336247212,-0.1508150489692782,-0.6437563515418949,0.6612598757770056
-3.2,-12.5,35.0,-0.052097412991478964,-0.15049138455324587,-0.6387395440288478,0.6582932495258766
-7.2,-12.5,35.0,-0.09190812924650521,-0.15130054559380154,-0.6272494369660491,0.6517521119971916
-11.2,-12.5,35.0,-0.12993869464595564,-0.14822573364809546,-0.6094478639121349,0.6405323030955388
-15.2,-12.5,35.0,-0.16651277345414733,-0.14547458613699651,-0.5842019992652995,0.624644967065849
-19.2,-12.5,35.0,-0.1992028821124352,-0.14304710305399218,-0.5513500131610132,0.6034327625731716
-23.2,-12.5,35.0,-0.23059833568296007,-0.1388394657432587,-0.5112155736338002,0.5777485200269751
-27.2,-12.5,35.0,-0.2558441663425654,-0.1317188488506623,-0.46881548774095777,0.5500854971182735
-31.2,-12.5,35.0,-0.2759113664135195,-0.12556922526537206,-0.41767646251979057,0.5160894687871156
-35.2,-12.5,35.0,-0.28999077364876996,-0.1179631120030739,-0.3666992795355613,0.4821600421092167
-39.2,-12.5,35.0,-0.2951694063506758,-0.10712035502362445,-0.31038164040570765,0.44151615101458713
-43.2,-12.5,35.0,-0.2958167354443629,-0.0966012626779293,-0.250989198764096,0.39979360026915556
44.8,-8.5,35.0,0.3100829071414312,-0.06747146970565797,-0.26879074689446675,0.41587531081035367
40.8,-8.5,35.0,0.30927374655879664,-0.07443025342429632,-0.32963968246836606,0.45809653261421324
36.8,-8.5,35.0,0.2966508414644272,-0.08155086942385475,-0.3870901515895551,0.49446036393523407
32.8,-8.5,35.0,0.2812767903639044,-0.08672949930720293,-0.4434078062048505,0.5322115382541948
28.8,-8.5,35.0,0.25554548367714164,-0.09385011548831557,-0.4953559986419494,0.5652334949341886
24.8,-8.5,35.0,0.22512104530249646,-0.0970867592424786,-0.5406690729176589,0.5936567781706332
20.8,-8.5,35.0,0.19178362827402817,-0.10210355710579683,-0.5788615282806748,0.6182934298300814
16.8,-8.5,35.0,0.15407674308651845,-0.10453103996241496,-0.6105806912428061,0.6383378115029031
12.8,-8.5,35.0,0.11475153536507049,-0.10647302625694799,-0.634531899113732,0.6535557751116833
8.8,-8.5,35.0,0.07413166889704688,-0.10873867694433666,-0.6516861443175033,0.6648416615198538
4.8,-8.5,35.0,0.03254080745515992,-0.10954783790685212,-0.6609105975341429,0.6707178623481245
0.8,-8.5,35.0,-0.007593567083233545,-0.11132799202947002,-0.6641472478872456,0.6734561239951447
-3.2,-8.5,35.0,-0.049508098221335305,-0.11278448177137328,-0.6602632674698776,0.67165390900964
-7.2,-8.5,35.0,-0.0907753039424652,-0.11132799202947002,-0.6481258291549971,0.6638532729700239
-11.2,-8.5,35.0,-0.12880586924677292,-0.11068066325679893,-0.6295150918286283,0.6520202542953616
-15.2,-8.5,35.0,-0.16764559895601472,-0.108253180367519,-0.6036218948798058,0.635754032537184
-19.2,-8.5,35.0,-0.19985021102494138,-0.1077676837912193,-0.5730355600843002,0.6163795370042434
-23.2,-8.5,35.0,-0.23254032259169777,-0.10388371119939808,-0.5319301221856607,0.5897596815416113
-27.2,-8.5,35.0,-0.2581098179030217,-0.0990287455057255,-0.4895300325845739,0.562198384324095
-31.2,-8.5,35.0,-0.2802808375588046,-0.09336461892711378,-0.439685661990963,0.5297148113187903
-35.2,-8.5,35.0,-0.29047627046099,-0.08964247864112955,-0.3820733495964213,0.4882543211787078
-39.2,-8.5,35.0,-0.30277552328557256,-0.0800943797791464,-0.32769769497792184,0.4532922969419418
-43.2,-8.5,35.0,-0.3045556783395552,-0.07362109252178045,-0.26717242429796756,0.4117709688385285
44.8,-4.5,35.0,0.31590886333583945,-0.04174015398674611,-0.2781770181111546,0.42299303043217273
40.8,-4.5,35.0,0.3128340531222208,-0.04513862957546966,-0.33951145240704683,0.4638649232140434
36.8,-4.5,35.0,0.30182946919692255,-0.049508098221335305,-0.40003673780281596,0.503568735980609
32.8,-4.5,35.0,0.28273327941712834,-0.05355390255529951,-0.4557070657348519,0.5389573800677889
28.8,-4.5,35.0,0.25651647638558756,-0.057437874745392976,-0.5078170931885202,0.5718199124260918
24.8,-4.5,35.0,0.22771035922183905,-0.05905619649986383,-0.5526446726190953,0.6006294833058369
20.8,-4.5,35.0,0.1937256137499138,-0.06099818261194965,-0.5943974442416287,0.6281390876435899
16.8,-4.5,35.0,0.15472407159691295,-0.066500476636328,-0.6246601171537535,0.6469637653585604
12.8,-4.5,35.0,0.1178263458995857,-0.06795696624102517,-0.6481258291549971,0.6622448848172291
8.8,-4.5,35.0,0.07461716532056158,-0.06925162367096524,-0.6654419080433414,0.6731838097591948
4.8,-4.5,35.0,0.03237897530474409,-0.07167910636112987,-0.6735335342120831,0.6781103995948851
0.8,-4.5,35.0,-0.007593567083233545,-0.07216460290058083,-0.6772556823620234,0.6811318899189026
-3.2,-4.5,35.0,-0.049508098221335305,-0.07281193162058631,-0.6732098691589202,0.6789434123023691
-7.2,-4.5,35.0,-0.0909371361285909,-0.07281193162058631,-0.6605869325017458,0.6707803183648555
-11.2,-4.5,35.0,-0.13090968784761378,-0.07103177764259833,-0.6426235240280552,0.6596573757956957
-15.2,-4.5,35.0,-0.168292927815667,-0.07119360982215236,-0.6168921579121653,0.6433871106307665
-19.2,-4.5,35.0,-0.2030868556042856,-0.06941345584994278,-0.5850111615472592,0.6231376717123924
-23.2,-4.5,35.0,-0.23512963848667767,-0.06714780534900672,-0.545362213264999,0.5976744250136207
-27.2,-4.5,35.0,-0.26183195978548157,-0.06472032268073967,-0.5010201324453798,0.5690042780582506
-31.2,-4.5,35.0,-0.2838411474244281,-0.060512686083238974,-0.4506902624331402,0.5360497129933728
-35.2,-4.5,35.0,-0.2990533809327261,-0.05727604257022501,-0.39680009119173376,0.5001637552537855
-39.2,-4.5,35.0,-0.30779232391834127,-0.05193558081797122,-0.33627480648933666,0.4588182262044458
-43.2,-4.5,35.0,-0.3092488144398163,-0.04594779043310628,-0.2765586954683795,0.41740955992560647
44.8,-0.5,35.0,0.31461420640380683,-0.011639371112553377,-0.28108999888845787,0.422053505264565
40.8,-0.5,35.0,0.3136432137047674,-0.01422868570588894,-0.34371909215321256,0.46552909179835367
36.8,-0.5,35.0,0.3032859582462681,-0.016332503821422144,-0.40311155211928257,0.504725714227491
32.8,-0.5,35.0,0.28370427211906585,-0.017627161127076053,-0.46153303098553405,0.5420438815434622
28.8,-0.5,35.0,0.2586202939195437,-0.01956914709099626,-0.5131575624818457,0.5749766011562641
24.8,-0.5,35.0,0.22868135194078745,-0.02134930089701903,-0.559117970022668,0.6044533545084574
20.8,-0.5,35.0,0.19307828525822127,-0.022320293884456402,-0.596339433816242,0.6272145885433625
16.8,-0.5,35.0,0.15634239287136273,-0.024585944194915776,-0.6277349344344922,0.6473782204941523
12.8,-0.5,35.0,0.11669352096695818,-0.027013426680466673,-0.6516861443175033,0.6626023949187783
8.8,-0.5,35.0,0.07672098315238571,-0.02717525884654178,-0.6696495536094508,0.6745777409599147
4.8,-0.5,35.0,0.03318813605643831,-0.028308084010373363,-0.6780648450127201,0.679466506928313
0.8,-0.5,35.0,-0.009859217336247212,-0.02911724484308348,-0.6813014956491846,0.681994681861634
-3.2,-0.5,35.0,-0.05128825212443939,-0.028631748343317026,-0.6774175148918936,0.6799593747434357
-7.2,-0.5,35.0,-0.09255545799288796,-0.02927907700976597,-0.6652800755233644,0.6723253349704966
-11.2,-0.5,35.0,-0.13155701664993122,-0.02895541267644784,-0.6473166666268846,0.6611841887447362
-15.2,-0.5,35.0,-0.17039674661680096,-0.02895541267644784,-0.6212616349495887,0.6448561748491595
-19.2,-0.5,35.0,-0.20583800351885465,-0.02846991617682181,-0.587924145787592,0.6235660518500129
-23.2,-0.5,35.0,-0.23723345766542736,-0.028308084010373363,-0.5489225266973635,0.5986626774503737
-27.2,-0.5,35.0,-0.26312661784125263,-0.0273370910126635,-0.5049041099888815,0.5700097313601546
-31.2,-0.5,35.0,-0.28465030876300346,-0.0253951050222731,-0.45392690971310196,0.5363957018840215
-35.2,-0.5,35.0,-0.29953887775885196,-0.02248212604918994,-0.40100773179369914,0.501035114776451
-39.2,-0.5,35.0,-0.30876331759856285,-0.019407314927086174,-0.34226260146502846,0.4613622422010269
-43.2,-0.5,35.0,-0.3108671372495054,-0.01697983247388741,-0.28044266982457355,0.4190164469216917
44.8,3.5,35.0,0.31348138158825917,0.016681256527914218,-0.27995717302750917,0.42062436882732857
40.8,3.5,35.0,0.3136432137047674,0.018299578068646134,-0.3416152722726,0.46412060319536286
36.8,3.5,35.0,0.30199130131352464,0.017814081606852182,-0.40084589946164256,0.502188732139367
32.8,3.5,35.0,0.283056943651126,0.019270570991142728,-0.459429210184873,0.5399701727193249
28.8,3.5,35.0,0.25700197273969916,0.0191087388374942,-0.5104064116185453,0.5717778090424431
24.8,3.5,35.0,0.22706303074229792,0.017166752990559718,-0.5552339915578586,0.6001142413902446
20.8,3.5,35.0,0.1935637816270158,0.01765224945283988,-0.593588281924115,0.6246003425440294
16.8,3.5,35.0,0.1561805607440161,0.017328585144693674,-0.6278967669242288,0.6472611507972122
12.8,3.5,35.0,0.11507519963232475,0.015548431446983932,-0.6486113266734309,0.6589239018126062
8.8,3.5,35.0,0.0752644938847884,0.014415606364053824,-0.6678693958589544,0.6722515032869629
4.8,3.5,35.0,0.034644625407068814,0.01360644558930378,-0.6777411799520378,0.6787624712916523
0.8,3.5,35.0,-0.008564560047752722,0.013444613434230632,-0.6808159980502757,0.6810025936223741
-3.2,3.5,35.0,-0.050317259085636716,0.01295911696876452,-0.6772556823620234,0.6792459234814378
-7.2,3.5,35.0,-0.09142263268729932,0.011178963258881404,-0.6644709129254728,0.6708238674279795
-11.2,3.5,35.0,-0.1317188488506623,0.010693466791681394,-0.6447273465588259,0.6581318688343186
-15.2,3.5,35.0,-0.1689402566763701,0.01004613816816738,-0.6186723152125666,0.6414025014204802
-19.2,3.5,35.0,-0.20438151344389563,0.010855298947456174,-0.5876004808700432,0.6222250120909332
-23.2,3.5,35.0,-0.23545330297489306,0.009398809543988458,-0.5490843591274527,0.5975116977440997
-27.2,3.5,35.0,-0.2626411210697504,0.00988430601218504,-0.5031239536068448,0.5676370060832013
-31.2,3.5,35.0,-0.2840029796919805,0.00972247385616112,-0.45182308897639234,0.5337568010845166
-35.2,3.5,35.0,-0.30018620686152114,0.01053163463586515,-0.39728558818092924,0.49805472861351113
-39.2,3.5,35.0,-0.3086014853183144,0.010693466791681394,-0.33902595551712955,0.4585715053151442
-43.2,3.5,35.0,-0.3092488144398163,0.010855298947456174,-0.27995717302750917,0.4172872936925174
44.8,7.5,35.0,0.31024473925795504,0.046134707954752364,-0.2718655598496696,0.41507962145554805
40.8,7.5,35.0,0.3100829071414312,0.04953318303870757,-0.3336854897806322,0.4582040501931077
36.8,7.5,35.0,0.3010203086138803,0.05260799381518463,-0.39356344461927967,0.49827001931868936
32.8,7.5,35.0,0.28176228671502224,0.05487364385273122,-0.4506902624331402,0.5343433499694813
28.8,7.5,35.0,0.25764930121173374,0.05633013315890508,-0.502638456414075,0.5676281037641799
24.8,7.5,35.0,0.22657753438251385,0.05730112602809825,-0.5476278672608652,0.5954133682842795
20.8,7.5,35.0,0.1935637816270158,0.058110286751458594,-0.5866294861203329,0.620465870914665
16.8,7.5,35.0,0.15650422499868757,0.057624790317547726,-0.6191578126607874,0.6412258462355303
12.8,7.5,35.0,0.11620802456685408,0.057139293883320764,-0.6411670315196065,0.6541134199715514
8.8,7.5,35.0,0.0752644938847884,0.05616830101391614,-0.658806774833012,0.665466744957551
4.8,7.5,35.0,0.034806457556947425,0.055682804578737304,-0.6694877210860115,0.6727004332526914
0.8,7.5,35.0,-0.005813413319053551,0.055682804578737304,-0.6709442138017717,0.6732759527372484
-3.2,7.5,35.0,-0.050317259085636716,0.05293165810669092,-0.6656037405634512,0.6695983321692734
-7.2,7.5,35.0,-0.08996614301266422,0.05276982596095566,-0.6558937895913403,0.6641349446046444
-11.2,7.5,35.0,-0.1297768624458911,0.052446161669377774,-0.6385777115304989,0.6537385773867711
-15.2,7.5,35.0,-0.16845476003074422,0.051637000939805756,-0.6117135185796257,0.6365821352002734
-19.2,7.5,35.0,-0.20211586222753444,0.04920951874568887,-0.5799943554481769,0.6161703099394745
-23.2,7.5,35.0,-0.23189299362093066,0.048562190159216166,-0.542125564739125,0.5916356773786146
-27.2,7.5,35.0,-0.26005180496697844,0.046620204396302954,-0.49551783103446034,0.5615499137188362
-31.2,7.5,35.0,-0.2820609924867125,0.045001882923182975,-0.4443788003565429,0.5282575992406937
-35.2,7.5,35.0,-0.29614039999170383,0.0438690578898089,-0.39016496575958454,0.491784842439825
-39.2,7.5,35.0,-0.30568850428829497,0.04208890426227114,-0.33287632831378805,0.4538982126729322
-43.2,7.5,35.0,-0.3061740011247325,0.03885226129155179,-0.2734838824692147,0.4123656764846341
44.8,11.5,35.0,0.3049042794120272,0.07348434033190003,-0.26053730173472295,0.4077330664454284
40.8,11.5,35.0,0.3063607684610657,0.07995762595985495,-0.3202534097139145,0.4503469649443407
36.8,11.5,35.0,0.2943851918306004,0.0833561008938803,-0.3801313617525485,0.4879659136796515
32.8,11.5,35.0,0.27804014802196797,0.08885839361470871,-0.43677267960049077,0.5253308592432557
28.8,11.5,35.0,0.25554548367714164,0.09241870065027417,-0.4859697200636322,0.556786565280085
24.8,11.5,35.0,0.2244737168221654,0.0945225184370823,-0.5330629491134365,0.5860708692241583
20.8,11.5,35.0,0.1921072925201779,0.09759732903942363,-0.5707699058279064,0.6100891212551326
16.8,11.5,35.0,0.1566660571259907,0.09775916117609047,-0.6031363974677444,0.6307730344582162
12.8,11.5,35.0,0.11329504616106763,0.09695000049245887,-0.6261166095441516,0.6436280593846028
8.8,11.5,35.0,0.07574999030761469,0.09678816835564323,-0.6439181840443917,0.6555430102657424
4.8,11.5,35.0,0.034159128957203515,0.09533167912295752,-0.6531426369022492,0.6609465025818206
0.8,11.5,35.0,-0.0074317349226342725,0.09630267194501724,-0.6576739472339537,0.6647288591433346
-3.2,11.5,35.0,-0.04724244780788067,0.09355152561303733,-0.6533044694123213,0.6616573634242437
-7.2,11.5,35.0,-0.08964247864112955,0.0922568685126151,-0.6401960365198076,0.6529916300691382
-11.2,11.5,35.0,-0.1279967082491671,0.09128587568602049,-0.6225562948302787,0.6421001546917668
-15.2,11.5,35.0,-0.1629524647548302,0.08853472933801011,-0.5971485961442463,0.625282616059069
-19.2,11.5,35.0,-0.1992028821124352,0.0870782400913322,-0.5646202729647459,0.6050293057217052
-23.2,11.5,35.0,-0.22865634878489227,0.08513625442516855,-0.5261041552172523,0.5799288661500167
-27.2,11.5,35.0,-0.2568151598666115,0.08125228307923726,-0.4809529161460342,0.551245559975113
-31.2,11.5,35.0,-0.27752968905307945,0.07898663311897049,-0.43046121786764274,0.5182262793466421
-35.2,11.5,35.0,-0.2909617672739498,0.07461716532056158,-0.3783512062409304,0.4830901640890892
-39.2,11.5,35.0,-0.3000243745857286,0.0689530403610192,-0.3205770742868014,0.4444533807711123
-43.2,11.5,35.0,-0.3005098714133566,0.06587822965152365,-0.2619937920421786,0.4040877021483472
44.8,15.5,35.0,0.2992401553309888,0.09921565040475833,-0.24144109606099662,0.3970922042988113
40.8,15.5,35.0,0.2984309947477599,0.10779275359230671,-0.30083353596552637,0.437242670281242
36.8,15.5,35.0,0.28855923562638935,0.11620802456685408,-0.3589313286655523,0.4749762479710279
32.8,15.5,35.0,0.2714050312141555,0.12284314201400352,-0.4133069893158303,0.5094838524679122
28.8,15.5,35.0,0.24907219894624888,0.12705077744528692,-0.46396051654687903,0.5416993827316202
24.8,15.5,35.0,0.22139890653782382,0.13142024499013424,-0.5086262551948302,0.5700784367812269
20.8,15.5,35.0,0.18951797854906824,0.13433322334315562,-0.5464950402600702,0.5938175714105663
16.8,15.5,35.0,0.15423857521415016,0.13708436955808806,-0.5790233607328115,0.6146948143067005
12.8,15.5,35.0,0.115560696033001,0.13724620168815774,-0.6034600624089942,0.6295671856665699
8.8,15.5,35.0,0.07623548673014692,0.13692253742799398,-0.6202906400444026,0.639781297647405
4.8,15.5,35.0,0.03270263960553723,0.13659887316773264,-0.6295150918286283,0.6449945469752983
0.8,15.5,35.0,-0.007108070601567468,0.13740803381820307,-0.6327517416758605,0.647538615851824
-3.2,15.5,35.0,-0.04724244780788067,0.13449505547364274,-0.6296769243197722,0.6456111816275696
-7.2,15.5,35.0,-0.0862440027532732,0.13384772695154573,-0.6178631528013965,0.6380502469325467
-11.2,15.5,35.0,-0.1247600642737721,0.1309347485971754,-0.5987669208095323,0.625484458227005
-15.2,15.5,35.0,-0.1611723104169745,0.12802177023463696,-0.5743302196699739,0.6100994087239523
-19.2,15.5,35.0,-0.19418608307829968,0.12575612039137823,-0.5434202241438861,0.5906169458166389
-23.2,15.5,35.0,-0.22477237502061506,0.12187214921965767,-0.5037712831987579,0.5649433131771272
-27.2,15.5,35.0,-0.24985637300576072,0.11604619243343166,-0.46735899637271494,0.5425120804188625
-31.2,15.5,35.0,-0.269114411414717,0.11248588549121231,-0.411203168910009,0.5041464935784689
-35.2,15.5,35.0,-0.2849739732990033,0.10455611088955206,-0.35682750867461915,0.46847413667043003
-39.2,15.5,35.0,-0.2916090963590478,0.09856832185897968,-0.301480865070869,0.43086226471729383
-43.2,15.5,35.0,-0.29063810273189433,0.09096221141024464,-0.24581056675661958,0.3913661525904453
44.8,19.5,35.0,0.28451343270388835,0.1202538278936307,-0.2199174078746131,0.3791734995992071
40.8,19.5,35.0,0.2856462575224539,0.1309347485971754,-0.27639686320454415,0.4184888514836459
36.8,19.5,35.0,0.27706915531898013,0.14258666196692404,-0.33319999290026175,0.4562022668387099
32.8,19.5,35.0,0.26185693627687134,0.15116376478535096,-0.3845008344204189,0.4891425462279771
28.8,19.5,35.0,0.24178975360626112,0.1590935390329417,-0.43596351783122866,0.5232945900645091
24.8,19.5,35.0,0.21379279686663885,0.1650813277163193,-0.47852543041673723,0.5494959438505131
20.8,19.5,35.0,0.18433935059348142,0.16767064173276727,-0.5170415402264898,0.5739567880913033
16.8,19.5,35.0,0.15003093988849292,0.17090728424605028,-0.5489225266973635,0.5941670834437083
12.8,19.5,35.0,0.1108675641494211,0.17349659825096433,-0.5727118951890863,0.6085980621692427
8.8,19.5,35.0,0.07396983675580956,0.17349659825096433,-0.5905134651456247,0.6199022171864128
4.8,19.5,35.0,0.03367363250699354,0.1733347661258041,-0.6008707428929274,0.6262782962380237
0.8,19.5,35.0,-0.0054897489988625205,0.1736584303761052,-0.6032982299383071,0.6278185582088646
-3.2,19.5,35.0,-0.04627145477650466,0.1715546127477506,-0.5981195909419326,0.6239543875562616
-7.2,19.5,35.0,-0.08948064645544475,0.1686416344875944,-0.5882478107056305,0.6184515128712185
-11.2,19.5,35.0,-0.12249441350523488,0.1673469774809965,-0.5704462409360588,0.6069751279995719
-15.2,19.5,35.0,-0.15712650513273912,0.1620065173149329,-0.5447148835560968,0.5896178038655842
-19.2,19.5,35.0,-0.19030210967820516,0.1590935390329417,-0.5129957300772249,0.5698159932710443
-23.2,19.5,35.0,-0.21959374340054438,0.15294391819247713,-0.4738322914086934,0.5441785503254829
-27.2,19.5,35.0,-0.2424120895441372,0.14614696880508737,-0.43207954137417137,0.5165416611679877
-31.2,19.5,35.0,-0.26053730173472295,0.13999734789563364,-0.3833680081665672,0.4842003435548371
-35.2,19.5,35.0,-0.27396937925663517,0.13206757351372744,-0.3325526637276661,0.45065767373521554
-39.2,19.5,35.0,-0.2796335084965368,0.12300497414630229,-0.27866251490555644,0.41349476411715863
-43.2,19.5,35.0,-0.27882434717051824,0.11264771762523869,-0.2242868783030556,0.3751494750631685
44.8,23.5,35.0,0.2694630458050814,0.13983551576597505,-0.1925677608234356,0.35950889701457955
40.8,23.5,35.0,0.27302335238769854,0.15407674308651845,-0.24775255375024627,0.39957817958308867
36.8,23.5,35.0,0.2662264034545328,0.16653781685121424,-0.30099536824173656,0.4349822456616854
32.8,23.5,35.0,0.2531180019046997,0.17899889049498152,-0.3522962041310291,0.4692781063844697
28.8,23.5,35.0,0.2333744834097035,0.1861195039552559,-0.39955124080868415,0.4987437350895303
24.8,23.5,35.0,0.21104165080785878,0.19534393497797767,-0.4450261297930642,0.5298547796396479
20.8,23.5,35.0,0.17899889049498152,0.20133172350763764,-0.4803055866158498,0.5506982133831432
16.8,23.5,35.0,0.14647063306254302,0.20537752655599015,-0.5120247356518564,0.5707914721536683
12.8,23.5,35.0,0.11135306055225068,0.206510351407818,-0.5361377650886819,0.5852262233420683
8.8,23.5,35.0,0.07348434033190003,0.20893783323069945,-0.5537774996510932,0.5964264292844262
4.8,23.5,35.0,0.035453786156080004,0.20942332959487744,-0.5638111107587557,0.6024932120334864
0.8,23.5,35.0,-0.005327916838832502,0.2086141689878408,-0.5662385973856741,0.6034686465506095
-3.2,23.5,35.0,-0.04352030786387009,0.20829050474492336,-0.5630019485557441,0.6018722004221708
-7.2,23.5,35.0,-0.08090354069233478,0.20375920533780412,-0.5511881807292818,0.5931876661159646
-11.2,23.5,35.0,-0.11683028663476351,0.20003706653011,-0.5338721112081544,0.5819652695711185
-15.2,23.5,35.0,-0.15291886767966864,0.19599126346873996,-0.5087880875964272,0.566270318424456
-19.2,23.5,35.0,-0.18463798187386307,0.19081263553517072,-0.4770689389907868,0.5459811524037491
-23.2,23.5,35.0,-0.2116639638761565,0.18401568634565305,-0.4406566561284846,0.5223425073793689
-27.2,23.5,35.0,-0.2330258193205538,0.17624774437573046,-0.39858024682303755,0.4941968363163222
-31.2,23.5,35.0,-0.25034186975887235,0.1678324738586223,-0.3537526948694178,0.4647362264373725
-35.2,23.5,35.0,-0.26150829527232244,0.1566660571259907,-0.30471751061769414,0.431026221045408
-39.2,23.5,35.0,-0.2663632630026834,0.14469047964538825,-0.2522838567782337,0.3943752872180881
-43.2,23.5,35.0,-0.2644212759020474,0.13206757351372744,-0.19985021102494138,0.3567920430309287
44.8,27.5,35.0,0.25376533037753896,0.15585689648925743,-0.1640852902466465,0.34001793711539813
40.8,27.5,35.0,0.25635464426753396,0.16961262724169754,-0.21312045397992815,0.3740407395752174
36.8,27.5,35.0,0.2511760164853421,0.18628133607894662,-0.2644212759020474,0.40952257395468317
32.8,27.5,35.0,0.24033326453584383,0.19938973804096607,-0.3144274474607547,0.44314892011059515
28.8,27.5,35.0,0.22285539562045517,0.21007065808024392,-0.35941682558872995,0.4722019305971714
24.8,27.5,35.0,0.1989042416739407,0.22091341017671393,-0.40149322879045196,0.4995622532941942
20.8,27.5,35.0,0.17301110187542504,0.22851951982099283,-0.4387146678571266,0.5240463453783022
16.8,27.5,35.0,0.13999734789563364,0.23483097248429644,-0.46784449349450674,0.5418701995393943
12.8,27.5,35.0,0.10601260010720566,0.2380676148690671,-0.4932521775492987,0.5578642946882886
8.8,27.5,35.0,0.0689530403610192,0.23968593605983282,-0.5104064116185453,0.5680832463127446
4.8,27.5,35.0,0.032864471755876055,0.24049509665482047,-0.5191453615319548,0.5730880136758648
0.8,27.5,35.0,-0.005004252518903353,0.24000960029785925,-0.5225438421427235,0.5750493176586602
-3.2,27.5,35.0,-0.040607328795273755,0.2372584542732834,-0.5196308587590058,0.5726750899512367
-7.2,27.5,35.0,-0.0783142257748577,0.2361256294387306,-0.5086262551948302,0.5662058797911486
-11.2,27.5,35.0,-0.11278448177137328,0.23094700161666293,-0.49033919452850805,0.5536148323293283
-15.2,27.5,35.0,-0.14579825054912612,0.225768373782628,-0.4667116668784779,0.5385612949926178
-19.2,27.5,35.0,-0.17573720977754323,0.21848592836939162,-0.43612535018487725,0.5184833544769909
-23.2,27.5,35.0,-0.2004975399385666,0.20942332959487744,-0.3992275761464144,0.49339644511869246
-27.2,27.5,35.0,-0.22218305920124104,0.19971340228556986,-0.35990232251273113,0.46773971030751493
-31.2,27.5,35.0,-0.2370716254204588,0.19000347491898573,-0.31588393801362485,0.4382772391486735
-35.2,27.5,35.0,-0.24807621825025286,0.17689507287486994,-0.26846708237453354,0.4060889695466342
-39.2,27.5,35.0,-0.2517983600223549,0.16281567794760587,-0.21781358879835322,0.37061316566023944
