x,y,z,Bx,By,Bz,magnitude
44.8,-16.5,-35.0,-0.29484574180432926,0.09630267194501724,-0.22719985861832073,0.384484059279549
40.8,-16.5,-35.0,-0.2964640645393766,0.10568893583681659,-0.28788695413768356,0.4265442428215379
36.8,-16.5,-35.0,-0.2911235995451008,0.11442787109770665,-0.3458229120489324,0.466304808461218
32.8,-16.5,-35.0,-0.2802808375588046,0.12171031708717428,-0.40149322879045196,0.504546887764366
28.8,-16.5,-35.0,-0.2619937920421786,0.12721260957690947,-0.4531177478892073,0.5386459770166252
24.8,-16.5,-35.0,-0.23626246419674016,0.1333622305597125,-0.5013437972382329,0.5700447697834164
20.8,-16.5,-35.0,-0.2072944935995443,0.13886452298751856,-0.5426110620150382,0.5972278689431113
16.8,-16.5,-35.0,-0.1729860620796574,0.14323399048379776,-0.5782141984733403,0.6202997767369477
12.8,-16.5,-35.0,-0.1352791572821483,0.14614696880508737,-0.6066967118489132,0.6385454463498793
8.8,-16.5,-35.0,-0.09627759830184307,0.1501927720166832,-0.6278967669242288,0.6527492586090969
4.8,-16.5,-35.0,-0.05759970692061165,0.15213475755320957,-0.6419761940230031,0.6622659166719775
0.8,-16.5,-35.0,-0.016332503821422144,0.15278208606466817,-0.6469930016165529,0.664988015413921
-3.2,-16.5,-35.0,0.02687668216753315,0.15553323223441137,-0.6468311691115826,0.6658104112342151
-7.2,-16.5,-35.0,0.0678202153642028,0.15553323223441137,-0.6377685490406932,0.6599537029874152
-11.2,-16.5,-35.0,0.1079545857271454,0.15585689648925743,-0.6219089648889178,0.6501663828374917
-15.2,-16.5,-35.0,0.14566147241873015,0.15472407159691295,-0.5995760831468195,0.6361197075711466
-19.2,-16.5,-35.0,0.1845011827173686,0.15407674308651845,-0.5688279164840201,0.6175318030318829
-23.2,-16.5,-35.0,0.21686760716284317,0.15051643627299596,-0.5309591276806177,0.5929623528456276
-27.2,-16.5,-35.0,0.24761570987981138,0.14679429731990623,-0.48516055813439524,0.5641301912450758
-31.2,-16.5,-35.0,0.2702722063923068,0.14096834067308228,-0.43693451195464905,0.53275783087378
-35.2,-16.5,-35.0,0.28904473197691904,0.13417139121264376,-0.3794840324742775,0.49553703212422356
-39.2,-16.5,-35.0,0.3008584764972652,0.12478512759985909,-0.31798775771335297,0.4551959633014496
-43.2,-16.5,-35.0,0.30458061517888957,0.11394237469645502,-0.2610227985031708,0.41699534437766217
44.8,-12.5,-35.0,-0.301480865070869,0.07380800461453932,-0.24839988275056532,0.397543501141138
40.8,-12.5,-35.0,-0.30277552328557256,0.08141411521901615,-0.3097343112818323,0.44072283721515787
36.8,-12.5,-35.0,-0.29533123862397326,0.0867545758139507,-0.36961226116662954,0.48099908579594775
32.8,-12.5,-35.0,-0.28367931515695705,0.09096221141024464,-0.4254444150615695,0.5193756136551304
28.8,-12.5,-35.0,-0.2619937920421786,0.09597900767111715,-0.47739260375135656,0.5529524528371969
24.8,-12.5,-35.0,-0.2390136123650359,0.10051030749490109,-0.525942322803578,0.5863831134373894
20.8,-12.5,-35.0,-0.205514339057258,0.10374695021207166,-0.5681805867065611,0.6130487357026844
16.8,-12.5,-35.0,-0.1731478942966486,0.10698359291768761,-0.6028127325269926,0.6362459217547884
12.8,-12.5,-35.0,-0.13414633186892774,0.1082782499967379,-0.630647919269325,0.6537860627567504
8.8,-12.5,-35.0,-0.09385011548831557,0.11119122841800204,-0.6529808043923084,0.6689957132591364
4.8,-12.5,-35.0,-0.05306840603357538,0.11200038908896685,-0.6641472478872456,0.675612248076681
0.8,-12.5,-35.0,-0.011963035436095634,0.11410420683023303,-0.6711060463264128,0.6808422795692636
-3.2,-12.5,-35.0,0.030275157345823464,0.11539886389946956,-0.6691640560395333,0.6797161295988807
-7.2,-12.5,-35.0,0.07380800461453932,0.11539886389946956,-0.6596159374077275,0.6736896200898032
-11.2,-12.5,-35.0,0.11475153536507049,0.11636985670024928,-0.6445655140556791,0.6649620743523192
-15.2,-12.5,-35.0,0.15181109329734632,0.1149133674987113,-0.6215852999189994,0.650092282028807
-19.2,-12.5,-35.0,0.19032713916551125,0.11442787109770665,-0.5909989625287521,0.6313461263815139
-23.2,-12.5,-35.0,0.22544470954258708,0.11248588549121231,-0.5513500131610132,0.6061891029275708
-27.2,-12.5,-35.0,0.2573256369757327,0.10957290707397867,-0.5031239536068448,0.5756356643768625
-31.2,-12.5,-35.0,0.2806294618956789,0.1063362643774804,-0.4548979039052174,0.5449700899893278
-35.2,-12.5,-35.0,0.29988748379752755,0.10051030749490109,-0.3998749054713417,0.5098379790451535
-39.2,-12.5,-35.0,0.310730235607521,0.09403702202519572,-0.34015878159484664,0.4702172237680828
-43.2,-12.5,-35.0,0.31348138158825917,0.08853472933801011,-0.27688235999629135,0.4275193752083692
44.8,-8.5,-35.0,-0.3098961435626739,0.04840035801250716,-0.2602136372228152,0.4075406132491376
40.8,-8.5,-35.0,-0.31183813093939505,0.05082784020933543,-0.3204152420003148,0.4499915738702685
36.8,-8.5,-35.0,-0.30471751061769414,0.05681562959366021,-0.3833680081665672,0.4930028465726843
32.8,-8.5,-35.0,-0.29355108362225285,0.05891944747394249,-0.4388765002125103,0.5312780086030431
28.8,-8.5,-35.0,-0.2699235727167309,0.06264158678615744,-0.4950323338572569,0.5673091882451885
24.8,-8.5,-35.0,-0.24176476055507434,0.06328891536032732,-0.5443912187023452,0.5990137604879906
20.8,-8.5,-35.0,-0.21150213164276202,0.06620189393730923,-0.5851729940040171,0.6257341890626917
16.8,-8.5,-35.0,-0.17589904199566495,0.066849222508473,-0.6212616349495887,0.6491342777771145
12.8,-8.5,-35.0,-0.136250150495867,0.06814387964917587,-0.6497441542210162,0.6673643366169423
8.8,-8.5,-35.0,-0.09983790645113584,0.07105685820788844,-0.6706205487528901,0.6817247282243393
4.8,-8.5,-35.0,-0.05695237822004103,0.07154235463328792,-0.683567151126839,0.6896563868993432
0.8,-8.5,-35.0,-0.01552334300685568,0.07461716532056158,-0.6906877828010193,0.6948800679607758
-3.2,-8.5,-35.0,0.028980500137075912,0.07413166889704688,-0.6882602947007223,0.6928474629983006
-7.2,-8.5,-35.0,0.07202785105838824,0.07623548673014692,-0.6795213377924557,0.6875675307053994
-11.2,-8.5,-35.0,0.11410420683023303,0.07510266174378086,-0.6641472478872456,0.6780499588478416
-15.2,-8.5,-35.0,0.1535912467034908,0.07672098315238571,-0.6400342040202944,0.6626614238324826
-19.2,-8.5,-35.0,0.19194546039711155,0.07704464743371547,-0.6099333613388129,0.6440478574914349
-23.2,-8.5,-35.0,0.22738669498209277,0.07494082960274055,-0.5710935707202344,0.6192484990005334
-27.2,-8.5,-35.0,0.25716380485772,0.07494082960274055,-0.5264278200449433,0.5906569225766491
-31.2,-8.5,-35.0,0.2835424400020878,0.07283701176622552,-0.47625977709124195,0.559039283807829
-35.2,-8.5,-35.0,0.30280046189650417,0.0700858653561896,-0.41913295360385766,0.5217974521250135
-39.2,-8.5,-35.0,0.3183363450833751,0.06361257964720603,-0.35504735330971143,0.48108545185096263
