x,y,z,Bx,By,Bz,magnitude
0,0,-34,-0.009050057,-0.035105035,-0.679845003,0.68081091
0,0,-33,-0.008402728,-0.03397221,-0.656702952,0.657634765
0,0,-32,-0.008240896,-0.032192056,-0.636959387,0.637825604
0,0,-31,-0.008079064,-0.033001217,-0.61964331,0.620574076
0,0,-30,-0.006460742,-0.031059231,-0.60070891,0.601546018
0,0,-29,-0.007431735,-0.03025007,-0.585172994,0.586001476
0,0,-28,-0.003709595,-0.030088238,-0.56640043,0.567211169
0,0,-27,-0.007269903,-0.028955413,-0.552321008,0.553127258
0,0,-26,-0.005327917,-0.026851595,-0.537432424,0.538129172
0,0,-25,-0.006784406,-0.028308084,-0.522543842,0.523354032
0,0,-24,-0.005489749,-0.025556937,-0.50830259,0.50897428
0,0,-23,-0.00629891,-0.025880602,-0.495679663,0.496394813
0,0,-22,-0.00629891,-0.025071441,-0.484189564,0.484879147
0,0,-21,-0.008402728,-0.024100448,-0.472052135,0.472741637
0,0,-20,-0.005651581,-0.024747776,-0.461856696,0.462553781
0,0,-19,-0.004356924,-0.02280579,-0.451013927,0.451611171
0,0,-18,-0.005489749,-0.023614951,-0.443893303,0.44455491
0,0,-17,-0.005975245,-0.02199663,-0.433050535,0.433649999
0,0,-16,-0.005813413,-0.021187469,-0.424958918,0.425526482
0,0,-15,-0.005813413,-0.022482126,-0.418323792,0.418967823
0,0,-14,-0.006784406,-0.021511133,-0.409423013,0.410043852
0,0,-13,-0.005166085,-0.021672965,-0.404244378,0.404857905
0,0,-12,-0.006137078,-0.020863804,-0.396638259,0.397234025
0,0,-11,-0.005004253,-0.018598154,-0.392268786,0.392741307
0,0,-10,-0.006137078,-0.02054014,-0.385309996,0.385905888
0,0,-9,-0.005166085,-0.019892811,-0.381749685,0.382302543
0,0,-8,-0.005166085,-0.019892811,-0.378189374,0.378747429
0,0,-7,-0.005813413,-0.019083651,-0.373819901,0.37435184
0,0,-6,-0.005166085,-0.018759986,-0.370745087,0.371255364
0,0,-5,-0.00403326,-0.018921818,-0.368479435,0.368986987
0,0,-4,-0.004680588,-0.019083651,-0.366213783,0.366740546
0,0,-3,-0.004356924,-0.018921818,-0.364109963,0.36462732
0,0,-2,-0.004518756,-0.018436322,-0.362653472,0.363149911
0,0,-1,-0.004356924,-0.019892811,-0.362653472,0.363224789
0,0,0,-0.004680588,-0.017141665,-0.36184431,0.362280346
0,0,1,-0.003547763,-0.018112658,-0.362329807,0.362799592
0,0,2,-0.004518756,-0.017627161,-0.362491639,0.362948102
0,0,3,-0.005166085,-0.019083651,-0.363462633,0.363999945
0,0,4,-0.00403326,-0.018598154,-0.364595459,0.36509178
0,0,5,-0.005327917,-0.017950825,-0.36669928,0.367177042
0,0,6,-0.005004253,-0.018921818,-0.3688031,0.369322087
0,0,7,-0.004195092,-0.018436322,-0.372201578,0.372681515
0,0,8,-0.003709595,-0.019569147,-0.373981734,0.374511748
