x,y,z,Bx,By,Bz,magnitude
-12.0,-16.0,-65.0,0.2735088487396435,0.3672096443735204,-1.6828864943135071,1.744063349194237
-14.0,-16.0,-65.0,0.328369936307651,0.3746539217878297,-1.6744711377010855,1.7470105801556153
-16.0,-16.0,-65.0,0.3898661409051201,0.38371652040149135,-1.6624954391613744,1.750178579769976
-18.0,-16.0,-65.0,0.4512005147940243,0.39310278328106013,-1.6480922361019905,1.753373811106282
-20.0,-16.0,-65.0,0.5151242054042321,0.40297454255371346,-1.6320706980927595,1.7582366713593205
-22.0,-16.0,-65.0,0.5777532430267196,0.41462645519363245,-1.6090903147462503,1.759228679900517
-24.0,-16.0,-65.0,0.6466937401992275,0.4256310394160119,-1.5825495968501748,1.7617712115419164
-26.0,-16.0,-65.0,0.7214602040675079,0.438415777053945,-1.5506683777723465,1.7655836534829112
-28.0,-16.0,-65.0,0.7928282031543544,0.45071501842215317,-1.5095626579738948,1.7636609668236847
-30.0,-16.0,-65.0,0.8677565240736606,0.463985252647039,-1.4597179482260947,1.7604147772953218
-32.0,-16.0,-65.0,0.9481871585108957,0.478064647641401,-1.3996777598747443,1.7569013991620148
-34.0,-16.0,-65.0,1.0294269756578407,0.49036388937975905,-1.32426344444842,1.7475269132468567
-36.0,-16.0,-65.0,1.1053263486061105,0.5010448099460242,-1.2363880259704996,1.7324686401952543
-38.0,-16.0,-65.0,1.1781509288744125,0.5105929056951392,-1.128283544202856,1.709318133839574
-38.0,-14.0,-65.0,1.184300561148402,0.4466692153294812,-1.14689433930738,1.7080538143146387
-36.0,-14.0,-65.0,1.1074301695016247,0.43873944129922354,-1.2558080024995455,1.7308805899933855
-34.0,-14.0,-65.0,1.0300743049718972,0.427087528509191,-1.3378574375947299,1.7416427171205242
-32.0,-14.0,-65.0,0.9540131207451507,0.4170539370019248,-1.4089022611006576,1.751879163143752
-30.0,-14.0,-65.0,0.8753626395797963,0.4045928637499287,-1.4666767861903274,1.7553050821207874
-28.0,-14.0,-65.0,0.7980068339375522,0.39132262997379746,-1.515874165087266,1.757220188855017
-26.0,-14.0,-65.0,0.7268006661930989,0.3783760605009971,-1.5555233851168453,1.758141249497422
-24.0,-14.0,-65.0,0.6541380196899624,0.3659149874334167,-1.588375607500384,1.7563392033814302
-22.0,-14.0,-65.0,0.5916708076142686,0.3594417027389755,-1.612326988137782,1.7546711939643467
-20.0,-14.0,-65.0,0.5212738264716237,0.3455241406749274,-1.6320706980927595,1.7477894889049146
-18.0,-14.0,-65.0,0.4599394495161269,0.3351668852044436,-1.6518144119711788,1.747103886365816
-16.0,-14.0,-65.0,0.4003852286421676,0.3261042866760496,-1.6623336054073834,1.7406910560952642
-14.0,-14.0,-65.0,0.3432584910396261,0.31866000931638044,-1.672690966203424,1.7370278240796433
-12.0,-14.0,-65.0,0.28742641080834924,0.31040657137447797,-1.6833719956788158,1.7357152580473296
-10.0,-14.0,-65.0,0.23029967313807773,0.3044187830623182,-1.6883888432630219,1.7310013347723603
-8.0,-14.0,-65.0,0.17171644487312634,0.2976218341644671,-1.6937293587197255,1.7282315915988864
-6.0,-14.0,-65.0,0.11669352096695818,0.292605038546455,-1.6990698744725707,1.72802590396055
-4.0,-14.0,-65.0,0.06668739036573292,0.2924432064296948,-1.7032775537596614,1.7294868204650098
-2.0,-14.0,-65.0,0.012311788347566653,0.28629358599011073,-1.704248556698283,1.7281720807024898
-0.0,-14.0,-65.0,-0.036723356728186565,0.2804676297786102,-1.70586689495119,1.7291594951228273
2.0,-14.0,-65.0,-0.08931881426981499,0.28160045459798777,-1.7053813934724464,1.7307808537808542
4.0,-14.0,-65.0,-0.14175244541545565,0.27723098743615826,-1.703763055227742,1.7319813291531347
6.0,-14.0,-65.0,-0.19418608307829968,0.27577449838135704,-1.7010118802744547,1.7341283763475002
8.0,-14.0,-65.0,-0.24710522475114996,0.27447984144337384,-1.6987462068427412,1.738429995921808
10.0,-14.0,-65.0,-0.30067170368939966,0.2746416735606418,-1.6945385277541318,1.7427829309179088
